Total symbols: 22835

0: flag=0x54, name=wrs_kernel_text_start, address=0x40205000
470: flag=0x54, name=_netBufPoolEmptyCheck, address=0x4021FB3C
471: flag=0x54, name=_netPoolRelease, address=0x4021FBBC
472: flag=0x54, name=_clFreeRel, address=0x4021FBFC
473: flag=0x54, name=_clPoolIdGet, address=0x4021FC24
474: flag=0x54, name=_mBlkTupleGet, address=0x4021FCFC
475: flag=0x54, name=_clusterGet, address=0x40220008
476: flag=0x54, name=_clBlkGet, address=0x40220088
477: flag=0x54, name=_mBlkGet, address=0x40220134
478: flag=0x54, name=_clFree, address=0x40220244
479: flag=0x54, name=_clBlkFree, address=0x40220298
480: flag=0x54, name=_clBlkFreeRel, address=0x4022035C
481: flag=0x54, name=_mClGet, address=0x4022037C
482: flag=0x54, name=_mBlkFree, address=0x40220608
483: flag=0x54, name=_mBlkFreeRel, address=0x4022069C
484: flag=0x54, name=_mBlkClFree, address=0x402206BC
485: flag=0x54, name=_netTupleFreeRel, address=0x40220740
486: flag=0x54, name=_mBlkClFreeRel, address=0x40220774
487: flag=0x54, name=_netTupleListFreeRel, address=0x4022079C
488: flag=0x54, name=_memPoolInit, address=0x402207CC
489: flag=0x54, name=_poolInit, address=0x40220844
490: flag=0x54, name=avlUintInsert, address=0x40220C70
491: flag=0x54, name=avlUintDelete, address=0x40220C78
492: flag=0x54, name=avlUintSearch, address=0x40220C80
493: flag=0x54, name=avlUintSuccessorGet, address=0x40220C88
494: flag=0x54, name=avlUintPredecessorGet, address=0x40220C90
495: flag=0x54, name=avlUintMinimumGet, address=0x40220C98
496: flag=0x54, name=avlUintMaximumGet, address=0x40220CA0
497: flag=0x54, name=avlUintTreeWalk, address=0x40220CA8
498: flag=0x54, name=m2CounterUpdate, address=0x40220CB0
499: flag=0x54, name=m2VariableUpdate, address=0x40220CF8
500: flag=0x54, name=m2IfPktCountRtnInstall, address=0x40220D24
501: flag=0x54, name=m2IfCtrUpdateRtnInstall, address=0x40220D38
502: flag=0x54, name=m2IfVarUpdateRtnInstall, address=0x40220D4C
503: flag=0x54, name=ifnetToEndFieldsGet, address=0x40220D60
504: flag=0x54, name=m2IfUsrCountersRemove, address=0x40220DB0
505: flag=0x54, name=m2IfUsrCountersInstall, address=0x40220DE8
506: flag=0x54, name=m2IfDelete, address=0x40220E30
507: flag=0x54, name=m2IfNodeFree, address=0x40220E9C
508: flag=0x54, name=rcvEtherAddrAdd, address=0x40220EB4
509: flag=0x54, name=m2IfFree, address=0x40220F70
510: flag=0x54, name=m2IfAlloc, address=0x40220FA0
511: flag=0x54, name=mibIfAlloc, address=0x402210C8
512: flag=0x54, name=rcvEtherAddrGet, address=0x4022112C
513: flag=0x54, name=m2IfCentiSecsGet, address=0x402211C0
514: flag=0x54, name=m2SetIfLastChange, address=0x4022129C
515: flag=0x54, name=updateIpv6Entry, address=0x402213D8
516: flag=0x54, name=m2IfTableUpdate, address=0x402215B4
517: flag=0x54, name=m2IfIncr64Bit, address=0x40221A88
518: flag=0x54, name=m2IfIncr32Bit, address=0x40221B08
519: flag=0x54, name=m2PollStatsIfPoll, address=0x40221B44
520: flag=0x54, name=m2IfCounterUpdate, address=0x40221EAC
521: flag=0x54, name=def_40221ED0, address=0x40221EC0
522: flag=0x54, name=jpt_40221ED0, address=0x40221ED8
523: flag=0x54, name=m2If8023PacketCount, address=0x402220A4
524: flag=0x54, name=m2IfGenericPacketCount, address=0x40222364
525: flag=0x54, name=m2IfVariableUpdate, address=0x40222460
526: flag=0x54, name=def_4022248C, address=0x40222478
527: flag=0x54, name=jpt_4022248C, address=0x40222494
528: flag=0x54, name=m2IfInit, address=0x402225D8
529: flag=0x54, name=sysctl_unregister_oid, address=0x402226D8
530: flag=0x54, name=sysctl_ctx_init, address=0x40222710
531: flag=0x54, name=sysctl_ctx_entry_find, address=0x40222730
532: flag=0x54, name=sysctlTransparentExit, address=0x40222778
533: flag=0x54, name=sysctl_sysctl_next_ls, address=0x402227F0
534: flag=0x54, name=sysctl_sysctl_next, address=0x40222A24
535: flag=0x54, name=sysctl_handle_int, address=0x40222AA4
536: flag=0x54, name=sysctl_handle_long, address=0x40222B20
537: flag=0x54, name=sysctl_handle_opaque, address=0x40222B80
538: flag=0x54, name=sysctl_handle_reg, address=0x40222BD8
539: flag=0x54, name=sysctl_find_oid, address=0x40222C78
540: flag=0x54, name=sysctl_root, address=0x40222DC8
541: flag=0x54, name=sysctl_handle_string, address=0x40222EB8
542: flag=0x54, name=sysctl_sysctl_oidfmt, address=0x40222F48
543: flag=0x54, name=kernel_sysctl, address=0x40222FE4
544: flag=0x54, name=userland_sysctl, address=0x402230BC
545: flag=0x54, name=sysctl_new_kernel, address=0x402231F4
546: flag=0x54, name=sysctl_old_kernel, address=0x40223250
547: flag=0x54, name=sysctl_old_user, address=0x402232D4
548: flag=0x54, name=sysctl, address=0x40223358
549: flag=0x54, name=sysctlnametomib, address=0x402233F4
550: flag=0x54, name=name2oid, address=0x40223460
551: flag=0x54, name=sysctlbyname, address=0x402235D0
552: flag=0x54, name=sysctl_find_oidname, address=0x40223654
553: flag=0x54, name=sysctl_sysctl_debug_dump_node, address=0x4022369C
554: flag=0x54, name=jpt_40223730, address=0x40223738
555: flag=0x54, name=def_40223730, address=0x4022374C
556: flag=0x54, name=sysctl_sysctl_debug, address=0x40223828
557: flag=0x54, name=sysctl_register_oid, address=0x4022384C
558: flag=0x54, name=sysctl_ctx_entry_add, address=0x40223960
559: flag=0x54, name=sysctl_sysctl_name2oid, address=0x402239C8
560: flag=0x54, name=sysctl_add_oid, address=0x40223A9C
561: flag=0x54, name=kernSysctlInit, address=0x40223C64
562: flag=0x54, name=sysctl_remove_oid, address=0x40223E70
563: flag=0x54, name=sysctl_ctx_entry_del, address=0x40223F94
564: flag=0x54, name=sysctl_ctx_free, address=0x40223FF4
565: flag=0x54, name=sysctl_sysctl_name, address=0x402240E4
566: flag=0x54, name=sysctl_new_user, address=0x402242F8
567: flag=0x54, name=__sysctl, address=0x40224354
568: flag=0x54, name=sysctlInit, address=0x40224404
569: flag=0x54, name=SysctlInstInit, address=0x402244D0
570: flag=0x54, name=muxPollSend, address=0x40224518
571: flag=0x54, name=muxIfTypeGet, address=0x402245C0
572: flag=0x54, name=muxProtoPrivDataGet, address=0x40224640
573: flag=0x54, name=muxPacketAddrGet, address=0x402246B8
574: flag=0x54, name=muxPacketDataGet, address=0x40224744
575: flag=0x54, name=muxMCastAddrGet, address=0x402247A8
576: flag=0x54, name=muxMCastAddrDel, address=0x402247F0
577: flag=0x54, name=muxMCastAddrAdd, address=0x40224838
578: flag=0x54, name=muxPollReceive, address=0x40224880
579: flag=0x54, name=_muxEndProtoFree, address=0x402248C8
580: flag=0x54, name=muxEndProtoFree, address=0x402249D0
581: flag=0x54, name=muxUnbind, address=0x40224AFC
582: flag=0x54, name=_muxEndProtoRegister, address=0x40224B68
583: flag=0x54, name=muxEndProtoRegister, address=0x40224E1C
584: flag=0x54, name=muxIterateByName, address=0x40224F40
585: flag=0x54, name=muxDevStopAll, address=0x40225040
586: flag=0x54, name=muxDevStopAllImmediate, address=0x402250D8
587: flag=0x54, name=muxIfFuncGet, address=0x402250E0
588: flag=0x54, name=muxAddrResFuncGet, address=0x402251A8
589: flag=0x54, name=endFindByName, address=0x402251B0
590: flag=0x54, name=muxDevExists, address=0x4022525C
591: flag=0x54, name=endFirstUnitFind, address=0x40225278
592: flag=0x54, name=muxIfFuncDel, address=0x402252E0
593: flag=0x54, name=muxAddrResFuncDel, address=0x40225414
594: flag=0x54, name=muxIfFuncAdd, address=0x4022541C
595: flag=0x54, name=muxAddrResFuncAdd, address=0x40225544
596: flag=0x54, name=muxError, address=0x40225550
597: flag=0x54, name=muxDevStop, address=0x40225634
598: flag=0x54, name=muxDevStart, address=0x40225784
599: flag=0x54, name=muxTxRestart, address=0x402258D8
600: flag=0x54, name=muxAddressForm, address=0x402259B8
601: flag=0x54, name=muxLinkHeaderCreate, address=0x40225B04
602: flag=0x54, name=muxReceive, address=0x40225C5C
603: flag=0x54, name=muxDevUnload, address=0x40225DEC
604: flag=0x54, name=muxIoctl, address=0x40225F4C
605: flag=0x54, name=muxSend, address=0x402262F0
606: flag=0x54, name=muxBind, address=0x40226328
607: flag=0x54, name=muxShowEnd, address=0x40226398
608: flag=0x54, name=muxShow, address=0x40226474
609: flag=0x54, name=muxDevLoad, address=0x40226514
610: flag=0x54, name=muxLibInit, address=0x4022679C
611: flag=0x54, name=muxTkLibInit, address=0x40226864
612: flag=0x54, name=_muxTkSendNpt, address=0x4022686C
613: flag=0x54, name=muxTkPollReceive, address=0x4022690C
614: flag=0x54, name=muxEndRcvRtn, address=0x40226A10
615: flag=0x54, name=muxEndSnarfRcvRtn, address=0x40226A90
616: flag=0x54, name=muxTkCookieGet, address=0x40226ABC
617: flag=0x54, name=_muxTkSendEnd, address=0x40226AF0
618: flag=0x54, name=muxTkPollSend, address=0x40226D8C
619: flag=0x54, name=muxTkSend, address=0x40226DE8
620: flag=0x54, name=muxTkPktsReceive, address=0x40226E44
621: flag=0x54, name=muxTkReceive, address=0x40227018
622: flag=0x54, name=muxTkBindCommon, address=0x402271FC
623: flag=0x54, name=muxTkBind, address=0x4022756C
624: flag=0x54, name=muxTkDrvCheck, address=0x402275DC
625: flag=0x54, name=ipOutput, address=0x40227634
626: flag=0x54, name=ipTxStartup, address=0x40227678
627: flag=0x54, name=ipMuxCookieGet, address=0x4022770C
628: flag=0x54, name=ipShutdownRtn, address=0x4022773C
629: flag=0x54, name=ip6Detach, address=0x4022790C
630: flag=0x54, name=ipNptShutdownRtn, address=0x402279F4
631: flag=0x54, name=ipCtrsUpdateNpt, address=0x402279FC
632: flag=0x54, name=ip6NptReceiveRtn, address=0x40227A88
633: flag=0x54, name=ipCtrsUpdate, address=0x40227B24
634: flag=0x54, name=ip6ReceiveRtn, address=0x40227DD4
635: flag=0x54, name=ipNptReceiveRtn, address=0x40227E7C
636: flag=0x54, name=ipReceiveRtn, address=0x40227EC4
637: flag=0x54, name=arpShutdownRtn, address=0x40227F0C
638: flag=0x54, name=ipDetach, address=0x40227F80
639: flag=0x54, name=arpNptShutdownRtn, address=0x40228078
640: flag=0x54, name=arpNptReceiveRtn, address=0x40228080
641: flag=0x54, name=arpReceiveRtn, address=0x402280C8
642: flag=0x54, name=ipDrvCtrlFieldsSet, address=0x40228110
643: flag=0x54, name=ipDrvCtrlFieldsGet, address=0x40228178
644: flag=0x54, name=jpt_402281A0, address=0x402281A8
645: flag=0x54, name=def_402281A0, address=0x402281C4
646: flag=0x54, name=_ipAttach, address=0x402281F4
647: flag=0x54, name=ip6Attach, address=0x40228A38
648: flag=0x54, name=ipAttach, address=0x40228A40
649: flag=0x54, name=ipTxStartupQ, address=0x40228A48
650: flag=0x54, name=ipTxRestart, address=0x40228C88
651: flag=0x54, name=ipTkTxRestart, address=0x40228CB8
652: flag=0x54, name=ipIoctl, address=0x40228CE8
653: flag=0x54, name=ipError, address=0x402291FC
654: flag=0x54, name=jpt_40229238, address=0x40229240
655: flag=0x54, name=def_40229238, address=0x402292A0
656: flag=0x54, name=ipNptError, address=0x4022936C
657: flag=0x54, name=rsa_read_long_from_public_key, address=0x40229390
658: flag=0x54, name=rsaVerifySignByBase64EncodePublicKeyBlob, address=0x402293B4
659: flag=0x54, name=gtfLibInit, address=0x40229798
660: flag=0x54, name=gtfCalcTimerUnit, address=0x402297A0
661: flag=0x54, name=gtfGetNbrFiredTimer, address=0x402297EC
662: flag=0x54, name=gtfGetNbrOutstandTimer, address=0x40229808
663: flag=0x54, name=gtfShow, address=0x40229824
664: flag=0x54, name=gtfTimerDelete, address=0x40229910
665: flag=0x54, name=gtfTimerCancel, address=0x40229A04
666: flag=0x54, name=gtfTimerReset, address=0x40229AB8
667: flag=0x54, name=gtfTimerStart, address=0x40229C54
668: flag=0x54, name=gtfTimerInit, address=0x40229D50
669: flag=0x54, name=gtfBookkeeping, address=0x40229E40
670: flag=0x54, name=gtfTask, address=0x4022A000
671: flag=0x54, name=gtfTimerCreate, address=0x4022A030
672: flag=0x54, name=gtfTimerManagerDelete, address=0x4022A0C4
673: flag=0x54, name=gtfClockHandlerWithExtEvent, address=0x4022A254
674: flag=0x54, name=gtfClockHandler, address=0x4022A28C
675: flag=0x54, name=gtfTimerManagerRun, address=0x4022A2C0
676: flag=0x54, name=gtfTimerManagerCreate, address=0x4022A31C
677: flag=0x54, name=gtfErrorLog, address=0x4022A714
678: flag=0x54, name=gtfCalloutInit, address=0x4022A760
679: flag=0x54, name=gtfCalloutStop, address=0x4022A76C
680: flag=0x54, name=gtfCalloutReset, address=0x4022A77C
681: flag=0x54, name=gtfUntimeout, address=0x4022A7AC
682: flag=0x54, name=gtfTimeout, address=0x4022A814
683: flag=0x54, name=routeCmdInit, address=0x4022A880
684: flag=0x54, name=inet_makenetandmask, address=0x4022A888
685: flag=0x54, name=pmsg_common, address=0x4022AA40
686: flag=0x54, name=routecInit, address=0x4022AA44
687: flag=0x54, name=keyword, address=0x4022AA48
688: flag=0x54, name=bprintf, address=0x4022AAA0
689: flag=0x54, name=prefixlenF, address=0x4022ABA8
690: flag=0x54, name=getaddr, address=0x4022ACE4
691: flag=0x54, name=jpt_4022AD3C, address=0x4022AD44
692: flag=0x54, name=def_4022AD3C, address=0x4022AECC
693: flag=0x54, name=jpt_4022B130, address=0x4022B138
694: flag=0x54, name=def_4022B130, address=0x4022B1FC
695: flag=0x54, name=sodump, address=0x4022B45C
696: flag=0x54, name=routename, address=0x4022B50C
697: flag=0x54, name=pmsg_addrs, address=0x4022B878
698: flag=0x54, name=print_rtmsg, address=0x4022B94C
699: flag=0x54, name=jpt_4022B9AC, address=0x4022B9B4
700: flag=0x54, name=def_4022B9AC, address=0x4022B9C8
701: flag=0x54, name=newroute, address=0x4022BA8C
702: flag=0x54, name=jpt_4022BC48, address=0x4022BC50
703: flag=0x54, name=jpt_4022BD70, address=0x4022BD78
704: flag=0x54, name=def_4022BD70, address=0x4022C040
705: flag=0x54, name=def_4022BC48, address=0x4022C1AC
706: flag=0x54, name=routec, address=0x4022CF48
707: flag=0x54, name=jpt_4022D10C, address=0x4022D114
708: flag=0x54, name=def_4022D10C, address=0x4022D1C4
709: flag=0x54, name=jpt_4022D2A0, address=0x4022D2A8
710: flag=0x54, name=def_4022D2A0, address=0x4022D4BC
711: flag=0x54, name=def_4022D834, address=0x4022D52C
712: flag=0x54, name=jpt_4022D834, address=0x4022D83C
713: flag=0x54, name=cmdRouteParser, address=0x4022DC5C
714: flag=0x54, name=netShowInit, address=0x4022DD60
715: flag=0x54, name=netVersionShow, address=0x4022DD64
716: flag=0x54, name=inet6Print, address=0x4022DD78
717: flag=0x54, name=inetPrint, address=0x4022DE9C
718: flag=0x54, name=inpcbPrint, address=0x4022DF20
719: flag=0x54, name=cmdNetinetParser, address=0x4022E248
720: flag=0x54, name=inet6statShow, address=0x4022E514
721: flag=0x54, name=inetstatShow, address=0x4022E5A8
722: flag=0x54, name=ip6statShow, address=0x4022E6E8
723: flag=0x54, name=ipstatShow, address=0x4022E720
724: flag=0x54, name=udpShowInit, address=0x4022E9A4
725: flag=0x54, name=udpstatShow, address=0x4022E9C0
726: flag=0x54, name=tcpShowInit, address=0x4022EAD8
727: flag=0x54, name=tcpDebugShow, address=0x4022EB08
728: flag=0x54, name=tcpstatShow, address=0x4022EB38
729: flag=0x54, name=_tcpPcbPrint, address=0x4022F040
730: flag=0x54, name=setifaddr, address=0x4022F070
731: flag=0x54, name=setifnetmask, address=0x4022F0F0
732: flag=0x54, name=setifprefixlen, address=0x4022F134
733: flag=0x54, name=setifbroadaddr, address=0x4022F16C
734: flag=0x54, name=setifdstaddr, address=0x4022F19C
735: flag=0x54, name=printb, address=0x4022F1CC
736: flag=0x54, name=ether_status, address=0x4022F718
737: flag=0x54, name=sec2str, address=0x4022F8C4
738: flag=0x54, name=setip6flags, address=0x4022F8F4
739: flag=0x54, name=ether_getaddr, address=0x4022F97C
740: flag=0x54, name=in6_getprefix, address=0x4022FB04
741: flag=0x54, name=in6_getaddr, address=0x4022FBF0
742: flag=0x54, name=notealias, address=0x4022FD44
743: flag=0x54, name=setifmtu, address=0x4022FDD0
744: flag=0x54, name=setifmetric, address=0x4022FE44
745: flag=0x54, name=in6_status, address=0x4022FEB8
746: flag=0x54, name=in_getaddr, address=0x40230474
747: flag=0x54, name=in_status, address=0x402306B0
748: flag=0x54, name=Perror, address=0x40230900
749: flag=0x54, name=setifcap, address=0x402309B8
750: flag=0x54, name=setifflags, address=0x40230A5C
751: flag=0x54, name=def_40230B88, address=0x40230AD8
752: flag=0x54, name=jpt_40230B88, address=0x40230B90
753: flag=0x54, name=ifconfig_intern, address=0x40230C58
754: flag=0x54, name=setip6lifetime, address=0x40231068
755: flag=0x54, name=setip6vltime, address=0x40231184
756: flag=0x54, name=setip6pltime, address=0x402311A8
757: flag=0x54, name=ifconfigInit, address=0x402311CC
758: flag=0x54, name=ifconfig, address=0x40231210
759: flag=0x54, name=jpt_40231334, address=0x4023133C
760: flag=0x54, name=def_40231334, address=0x40231434
761: flag=0x54, name=cmdInterfaceParser, address=0x40232564
762: flag=0x54, name=plural, address=0x4023299C
763: flag=0x54, name=plurales, address=0x402329BC
764: flag=0x54, name=forgemask, address=0x402329DC
765: flag=0x54, name=routename6, address=0x40232A04
766: flag=0x54, name=netname, address=0x40232A90
767: flag=0x54, name=netname6, address=0x40232D84
768: flag=0x54, name=usage, address=0x40232F5C
769: flag=0x54, name=name2protox, address=0x40232FEC
770: flag=0x54, name=printproto, address=0x4023304C
771: flag=0x54, name=netstat, address=0x40233188
772: flag=0x54, name=jpt_402332C8, address=0x402332D0
773: flag=0x54, name=def_402332C8, address=0x402336E0
774: flag=0x54, name=trimdomain, address=0x40233988
775: flag=0x54, name=inetname, address=0x40233B4C
776: flag=0x54, name=inetprint, address=0x40233CA4
777: flag=0x54, name=protopr, address=0x40233E44
778: flag=0x54, name=inet6name, address=0x40234620
779: flag=0x54, name=inet6print, address=0x4023487C
780: flag=0x54, name=prefixLibInit, address=0x40234A44
781: flag=0x54, name=prefix, address=0x40234A4C
782: flag=0x54, name=ifIndexFree, address=0x40234B24
783: flag=0x54, name=ifIndexLookup, address=0x40234B58
784: flag=0x54, name=ifIndexTest, address=0x40234BF8
785: flag=0x54, name=ifIndexLibInit2, address=0x40234C60
786: flag=0x54, name=ifIndexLibInit, address=0x40234D04
787: flag=0x54, name=ifIndexAlloc, address=0x40234D50
788: flag=0x54, name=ifIndexAlloc2, address=0x40234DE4
789: flag=0x54, name=ifIndexLibShutdown, address=0x40234E14
790: flag=0x54, name=ifShowInit, address=0x40234EAC
791: flag=0x54, name=ifAddrPrint, address=0x40234EB0
792: flag=0x54, name=UI64ToDouble, address=0x40234EF0
793: flag=0x54, name=ifShow, address=0x40234FDC
794: flag=0x54, name=link_rtrequest, address=0x40235920
795: flag=0x54, name=ifSysctlInit, address=0x40235924
796: flag=0x54, name=if_name, address=0x402359F0
797: flag=0x54, name=ifmaof_ifpforaddr, address=0x40235A6C
798: flag=0x54, name=ifaof_ifpforaddr, address=0x40235AB8
799: flag=0x54, name=ifa_ifwithdstaddr, address=0x40235C18
800: flag=0x54, name=ifa_ifwithaddr, address=0x40235CB8
801: flag=0x54, name=if_allmulti, address=0x40235D7C
802: flag=0x54, name=if_delmulti, address=0x40235E88
803: flag=0x54, name=if_addmulti, address=0x402360F0
804: flag=0x54, name=ifunit, address=0x402364E4
805: flag=0x54, name=if_withname, address=0x40236618
806: flag=0x54, name=if_route, address=0x40236694
807: flag=0x54, name=if_up, address=0x4023684C
808: flag=0x54, name=if_unroute, address=0x40236B44
809: flag=0x54, name=if_down, address=0x40236CB0
